#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 27 17 09 999 99.0 99.0  1.98 13.33  8.64 330 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 17 39 999 99.0 99.0  2.05 14.29  8.64 334 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 18 09 999 99.0 99.0  1.85 13.33  7.92 330 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 18 39 999 99.0 99.0  1.96 13.33  8.22 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 19 09 999 99.0 99.0  2.12 13.33  8.63 327 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 19 39 999 99.0 99.0  2.01 13.33  8.53 330 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 20 09 999 99.0 99.0  2.04 13.33  8.50 334 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 20 39 999 99.0 99.0  1.94 13.33  7.96 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 21 09 999 99.0 99.0  1.98 13.33  7.76 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 21 39 999 99.0 99.0  2.17 13.33  8.64 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 22 09 999 99.0 99.0  2.00 12.50  7.89 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 22 39 999 99.0 99.0  2.10 12.50  8.03 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 27 23 09 999 99.0 99.0  1.95 13.33  7.83 330 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 27 23 39 999 99.0 99.0  1.94 12.50  7.75 334 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 00 09 999 99.0 99.0  1.87 12.50  7.46 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 00 39 999 99.0 99.0  1.73 13.33  7.16 327 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 01 09 999 99.0 99.0  1.83 12.50  7.67 332 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 01 39 999 99.0 99.0  1.83 12.50  7.60 328 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 02 09 999 99.0 99.0  1.70 12.50  7.90 328 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 02 39 999 99.0 99.0  1.82 12.50  8.02 334 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 03 09 999 99.0 99.0  1.70 12.50  8.08 327 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 03 39 999 99.0 99.0  1.79 12.50  8.24 324 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 04 09 999 99.0 99.0  1.66 11.76  7.76 332 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 04 39 999 99.0 99.0  1.75 12.50  8.08 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 05 09 999 99.0 99.0  1.91 11.76  8.43 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 05 39 999 99.0 99.0  1.79 11.76  8.05 320 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 06 09 999 99.0 99.0  1.86 11.11  8.15 334 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 06 39 999 99.0 99.0  1.84 11.11  8.16 335 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 07 09 999 99.0 99.0  1.80 12.50  8.08 328 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 07 39 999 99.0 99.0  1.60 18.18  7.53 309 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 08 09 999 99.0 99.0  1.73  8.33  7.87  84 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 08 39 999 99.0 99.0  1.82 11.11  8.33 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 09 09 999 99.0 99.0  1.81 11.11  7.96 345 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 09 39 999 99.0 99.0  1.57 11.11  7.75 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 10 09 999 99.0 99.0  1.73 11.76  8.23 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 10 39 999 99.0 99.0  1.61 18.18  8.39 314 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 11 09 999 99.0 99.0  1.84 16.67  8.64 317 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 11 39 999 99.0 99.0  1.62 11.11  8.30 335 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 12 09 999 99.0 99.0  1.79  9.88  8.51 356 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 12 39 999 99.0 99.0  1.71 16.67  8.62 317 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 13 09 999 99.0 99.0  1.64 16.67  8.67 314 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 13 39 999 99.0 99.0  1.86 16.67  9.69 318 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 14 09 999 99.0 99.0  1.66 11.76  8.80 325 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 14 39 999 99.0 99.0  1.89 16.67  9.80 313 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 15 09 999 99.0 99.0  1.84 16.67  9.24 317 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 15 39 999 99.0 99.0  1.98 16.67 10.06 317 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 16 09 999 99.0 99.0  1.95 16.67 10.18 314 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 16 39 999 99.0 99.0  1.74 16.67  9.49 316 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 17 09 999 99.0 99.0  1.71 16.67  9.15 318 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 17 39 999 99.0 99.0  1.93 16.67  9.96 311 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 18 09 999 99.0 99.0  1.89 16.67 10.23 316 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 28 18 39 999 99.0 99.0  1.90 16.67 10.27 318 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 28 19 09 999 99.0 99.0  1.92 15.38  9.77 317 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 19 39 999 99.0 99.0  1.95 16.67  9.87 317 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 20 09 999 99.0 99.0  1.91 15.38  9.61 317 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 20 39 999 99.0 99.0  1.77 15.38  9.85 318 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 28 21 09 999 99.0 99.0  1.90 15.38 10.20 318 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 21 39 999 99.0 99.0  2.08 16.67 10.46 318 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 28 22 09 999 99.0 99.0  1.97 15.38 10.18 320 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 28 22 39 999 99.0 99.0  2.09 15.38 11.03 320 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 28 23 09 999 99.0 99.0  2.28 15.38 11.21 321 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 28 23 39 999 99.0 99.0  1.98 11.11 10.29 345 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 29 00 09 999 99.0 99.0  2.14 15.38 10.79 318 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 29 00 39 999 99.0 99.0  2.12 14.29 10.88 316 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 29 01 09 999 99.0 99.0  2.27 15.38 10.90 327 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 29 01 39 999 99.0 99.0  2.20 15.38 10.64 316 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 29 02 09 999 99.0 99.0  2.29 15.38 10.80 313 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 29 02 39 999 99.0 99.0  2.38 14.29 10.57 321 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 29 03 09 999 99.0 99.0  2.35 15.38 10.58 321 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 29 03 39 999 99.0 99.0  2.14 13.33 10.25 331 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 29 04 09 999 99.0 99.0  2.53 13.33 11.19 330 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 29 04 39 999 99.0 99.0  2.53 15.38 10.59 318 9999.0 999.0  24.2 999.0 99.0 99.00
2017 01 29 05 09 999 99.0 99.0  2.60 15.38 10.89 314 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 05 39 999 99.0 99.0  2.70 14.29 10.92 321 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 06 09 999 99.0 99.0  2.64 13.33 10.72 327 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 06 39 999 99.0 99.0  2.81 14.29 10.66 328 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 07 09 999 99.0 99.0  2.65 15.38 10.33 316 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 07 39 999 99.0 99.0  2.67 14.29 10.28 325 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 08 09 999 99.0 99.0  2.58 14.29 10.37 320 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 08 39 999 99.0 99.0  2.46 12.50 10.00 330 9999.0 999.0  24.1 999.0 99.0 99.00
2017 01 29 09 09 999 99.0 99.0  2.75 13.33 10.50 330 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 09 39 999 99.0 99.0  2.80 13.33 10.54 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 10 09 999 99.0 99.0  2.87 12.50 10.49 331 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 10 39 999 99.0 99.0  2.70 13.33 10.66 327 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 11 09 999 99.0 99.0  2.80 13.33 10.55 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 11 39 999 99.0 99.0  2.64 13.33 10.24 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 12 09 999 99.0 99.0  2.60 14.29 10.13 321 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 12 39 999 99.0 99.0  2.71 13.33 10.20 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 13 09 999 99.0 99.0  2.68 13.33 10.33 327 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 13 39 999 99.0 99.0  2.84 11.11  9.90 355 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 14 09 999 99.0 99.0  3.21 13.33 10.28 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 14 39 999 99.0 99.0  2.93 15.38  9.86 324 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 15 09 999 99.0 99.0  3.02 13.33  9.83 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 15 39 999 99.0 99.0  3.22 12.50  9.70 339 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 16 09 999 99.0 99.0  3.00 14.29  8.68 330 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 16 39 999 99.0 99.0  2.98 14.29  8.71 328 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 17 09 999 99.0 99.0  3.05 11.76  8.52 345 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 29 17 39 999 99.0 99.0  3.01 13.33  8.28 334 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 29 18 09 999 99.0 99.0  3.23  9.88  8.30  61 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 18 39 999 99.0 99.0  3.16 11.76  7.63   5 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 19 09 999 99.0 99.0  3.34 14.29  7.81 304 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 19 39 999 99.0 99.0  3.63 11.11  7.90  47 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 20 09 999 99.0 99.0  3.43 13.33  7.88 325 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 20 39 999 99.0 99.0  3.33 13.33  7.45 344 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 21 09 999 99.0 99.0  3.40 14.29  7.67 325 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 21 39 999 99.0 99.0  3.44 14.29  7.76 327 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 22 09 999 99.0 99.0  3.35 12.50  7.67 344 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 22 39 999 99.0 99.0  3.24 12.50  7.54 347 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 23 09 999 99.0 99.0  3.31 13.33  7.79 330 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 29 23 39 999 99.0 99.0  3.25 11.11  7.90  29 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 00 09 999 99.0 99.0  3.15 11.76  8.00 359 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 00 39 999 99.0 99.0  3.22 13.33  8.45 327 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 01 09 999 99.0 99.0  3.05 13.33  7.91 335 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 01 39 999 99.0 99.0  2.99 11.11  7.99  53 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 02 09 999 99.0 99.0  3.10 12.50  7.99 332 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 02 39 999 99.0 99.0  2.93 11.76  7.98  34 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 03 09 999 99.0 99.0  2.87 12.50  7.91 351 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 03 39 999 99.0 99.0  3.17 11.76  8.07  32 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 04 09 999 99.0 99.0  3.14 11.11  8.38  64 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 04 39 999 99.0 99.0  3.07 10.53  8.29  37 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 05 09 999 99.0 99.0  3.14 10.53  8.17  41 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 05 39 999 99.0 99.0  3.25 11.76  8.40  33 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 06 09 999 99.0 99.0  3.26 12.50  8.49 359 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 06 39 999 99.0 99.0  3.40 13.33  8.66 338 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 07 09 999 99.0 99.0  3.57 12.50  8.80 345 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 07 39 999 99.0 99.0  3.64 12.50  8.72 338 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 08 09 999 99.0 99.0  3.40 11.11  8.49  53 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 08 39 999 99.0 99.0  3.50 12.50  9.08 337 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 09 09 999 99.0 99.0  3.87 13.33  9.40 335 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 09 39 999 99.0 99.0  3.65 13.33  8.77 327 9999.0 999.0  24.0 999.0 99.0 99.00
2017 01 30 10 09 999 99.0 99.0  3.93 11.76  9.52 352 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 11 09 999 99.0 99.0  3.96 13.33 10.09 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 11 39 999 99.0 99.0  4.17 14.29 10.37 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 12 09 999 99.0 99.0  4.22 13.33 10.28 324 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 12 39 999 99.0 99.0  5.00 12.50 10.90 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 13 09 999 99.0 99.0  4.11 12.50 10.22 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 13 39 999 99.0 99.0  4.79 13.33 10.98 339 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 14 09 999 99.0 99.0  4.45 13.33 10.69 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 14 39 999 99.0 99.0  4.70 15.38 10.82 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 15 09 999 99.0 99.0  4.84 15.38 11.43 342 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 15 39 999 99.0 99.0  5.18 14.29 11.46 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 16 09 999 99.0 99.0  4.65 14.29 11.08 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 16 39 999 99.0 99.0  5.16 14.29 11.69 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 17 09 999 99.0 99.0  5.68 16.67 12.00 339 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 17 39 999 99.0 99.0  5.58 15.38 11.91 338 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 18 09 999 99.0 99.0  4.59 15.38 10.80 338 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 18 39 999 99.0 99.0  5.69 13.33 11.53 334 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 19 09 999 99.0 99.0  5.20 16.67 11.42 335 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 19 39 999 99.0 99.0  4.88 16.67 11.18 338 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 20 09 999 99.0 99.0  4.71 16.67 11.00 341 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 20 39 999 99.0 99.0  5.09 15.38 11.70 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 21 09 999 99.0 99.0  4.86 15.38 11.20 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 21 39 999 99.0 99.0  4.86 15.38 11.30 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 22 09 999 99.0 99.0  4.64 13.33 10.64 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 22 39 999 99.0 99.0  4.59 16.67 10.87 331 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 23 09 999 99.0 99.0  4.45 14.29 10.63 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 30 23 39 999 99.0 99.0  4.36 15.38 10.71 332 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 31 00 09 999 99.0 99.0  4.42 13.33 10.46 337 9999.0 999.0  23.9 999.0 99.0 99.00
2017 01 31 00 39 999 99.0 99.0  4.46 15.38 10.67 328 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 01 09 999 99.0 99.0  4.21 14.29 10.34 327 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 01 39 999 99.0 99.0  4.34 15.38 10.18 330 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 02 09 999 99.0 99.0  4.42 14.29 10.65 324 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 02 39 999 99.0 99.0  3.92 14.29 10.15 325 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 03 09 999 99.0 99.0  3.94 14.29 10.02 325 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 03 39 999 99.0 99.0  4.40 15.38 10.66 330 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 04 09 999 99.0 99.0  3.95 13.33  9.67 334 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 04 39 999 99.0 99.0  4.03 13.33 10.04 327 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 05 09 999 99.0 99.0  3.97 15.38 10.51 328 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 05 39 999 99.0 99.0  4.12 11.11  9.84  16 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 06 09 999 99.0 99.0  3.72 14.29  9.60 330 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 06 39 999 99.0 99.0  4.17 12.50 10.11 325 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 07 09 999 99.0 99.0  4.08 14.29 10.02 325 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 07 39 999 99.0 99.0  4.05 13.33  9.99 328 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 08 09 999 99.0 99.0  3.65 12.50  9.33 327 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 08 39 999 99.0 99.0  3.61 13.33  9.73 324 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 09 09 999 99.0 99.0  3.89 13.33 10.03 327 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 09 39 999 99.0 99.0  3.24 12.50  9.03 335 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 10 09 999 99.0 99.0  3.68 13.33  9.48 325 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 10 39 999 99.0 99.0  3.45 14.29  9.50 337 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 11 09 999 99.0 99.0  3.86 13.33  9.84 335 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 11 39 999 99.0 99.0  3.45 11.76  9.33 341 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 12 09 999 99.0 99.0  3.38 12.50  9.19 334 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 12 39 999 99.0 99.0  3.28 12.50  9.16 332 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 13 09 999 99.0 99.0  3.21 13.33  8.96 330 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 13 39 999 99.0 99.0  2.92 13.33  8.91 325 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 14 09 999 99.0 99.0  3.17 13.33  8.86 339 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 14 39 999 99.0 99.0  3.35 11.76  9.08 342 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 15 09 999 99.0 99.0  3.44 12.50  9.17 330 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 15 39 999 99.0 99.0  3.36 13.33  8.84 344 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 16 09 999 99.0 99.0  3.32 13.33  9.03 335 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 16 39 999 99.0 99.0  3.17 11.76  8.69 328 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 17 09 999 99.0 99.0  3.16 13.33  8.76 332 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 17 39 999 99.0 99.0  3.41 13.33  9.06 338 9999.0 999.0  23.7 999.0 99.0 99.00
2017 01 31 18 09 999 99.0 99.0  3.24 11.11  8.56 354 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 18 39 999 99.0 99.0  3.32 12.50  8.62 341 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 19 09 999 99.0 99.0  3.14 13.33  8.62 337 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 19 39 999 99.0 99.0  3.07 11.76  8.37 339 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 20 09 999 99.0 99.0  3.02 11.76  8.45 338 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 20 39 999 99.0 99.0  2.92 12.50  8.11 332 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 21 09 999 99.0 99.0  3.04 13.33  8.31 334 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 21 39 999 99.0 99.0  2.97 12.50  8.16 331 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 22 09 999 99.0 99.0  3.04 11.76  8.27 337 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 22 39 999 99.0 99.0  3.22 12.50  8.70 338 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 23 09 999 99.0 99.0  3.28 12.50  8.70 339 9999.0 999.0  23.8 999.0 99.0 99.00
2017 01 31 23 39 999 99.0 99.0  3.18 11.76  8.59 328 9999.0 999.0  23.9 999.0 99.0 99.00
2017 02 01 00 09 999 99.0 99.0  3.30 14.29  9.05 356 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 00 39 999 99.0 99.0  3.51 13.33  9.45 356 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 01 09 999 99.0 99.0  3.66 13.33  9.69   1 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 01 39 999 99.0 99.0  3.29 14.29  9.35   5 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 02 09 999 99.0 99.0  3.20 12.50  9.06 352 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 02 39 999 99.0 99.0  3.69 11.76  9.58 349 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 03 09 999 99.0 99.0  3.34 12.50  9.70 356 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 03 39 999 99.0 99.0  3.33 13.33  9.52 359 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 04 09 999 99.0 99.0  3.63 14.29  9.74   6 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 04 39 999 99.0 99.0  3.87 12.50 10.00 358 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 05 09 999 99.0 99.0  3.65 12.50  9.61 358 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 05 39 999 99.0 99.0  3.47 12.50  9.76 355 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 06 09 999 99.0 99.0  3.57 12.50  9.95 355 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 06 39 999 99.0 99.0  3.54 14.29  9.79  17 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 07 09 999 99.0 99.0  3.66 13.33  9.95   6 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 07 39 999 99.0 99.0  3.91 14.29 10.66   8 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 08 09 999 99.0 99.0  3.57 15.38 10.26   5 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 08 39 999 99.0 99.0  4.24 14.29 10.61  13 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 09 09 999 99.0 99.0  4.28 14.29 11.15  12 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 09 39 999 99.0 99.0  3.81 15.38 10.18   8 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 10 09 999 99.0 99.0  3.89 14.29 10.26  12 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 10 39 999 99.0 99.0  4.04 13.33 10.61   3 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 11 09 999 99.0 99.0  4.25 14.29 11.02  10 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 11 39 999 99.0 99.0  4.51 15.38 11.45  17 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 12 09 999 99.0 99.0  3.81 14.29 10.82  15 9999.0 999.0  23.8 999.0 99.0 99.00
2017 02 01 12 39 999 99.0 99.0  4.22 16.67 11.00  15 9999.0 999.0  23.8 999.0 99.0 99.00
