#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 04 27 19 37 999 99.0 99.0  2.91 12.50  6.80 323 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 27 20 07 999 99.0 99.0  3.10 11.76  7.31 325 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 27 20 37 999 99.0 99.0  3.02 12.50  7.48 321 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 27 21 07 999 99.0 99.0  3.31 12.50  7.57 325 9999.0 999.0  25.0 999.0 99.0 99.00
2015 04 27 21 37 999 99.0 99.0  3.04 10.53  7.60 334 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 27 22 07 999 99.0 99.0  3.36 13.33  7.79 334 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 27 22 37 999 99.0 99.0  3.39 13.33  7.60 334 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 27 23 07 999 99.0 99.0  3.36 13.33  7.84 341 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 27 23 37 999 99.0 99.0  3.36 12.50  7.47 337 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 00 07 999 99.0 99.0  3.58 12.50  7.87 338 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 00 37 999 99.0 99.0  3.84 12.50  8.42 342 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 01 07 999 99.0 99.0  3.73 11.76  8.20 345 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 01 37 999 99.0 99.0  3.44 12.50  7.66 337 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 02 07 999 99.0 99.0  3.73 11.76  8.16 339 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 02 37 999 99.0 99.0  4.22 13.33  8.61 344 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 03 07 999 99.0 99.0  4.36 12.50  8.95 345 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 03 37 999 99.0 99.0  4.32 12.50  8.66 345 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 04 07 999 99.0 99.0  4.49 12.50  9.15 342 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 04 37 999 99.0 99.0  3.99 12.50  8.69 338 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 05 07 999 99.0 99.0  4.74 12.50  9.35 347 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 05 37 999 99.0 99.0  4.02 12.50  8.53 344 9999.0 999.0  24.9 999.0 99.0 99.00
2015 04 28 06 07 999 99.0 99.0  4.23 12.50  9.09 345 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 06 37 999 99.0 99.0  3.54 11.76  7.80 344 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 07 07 999 99.0 99.0  4.02 11.76  8.56 335 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 07 37 999 99.0 99.0  4.05 12.50  8.50 345 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 08 07 999 99.0 99.0  4.28 12.50  8.56 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 08 37 999 99.0 99.0  3.78 12.50  8.30 341 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 09 07 999 99.0 99.0  3.97 12.50  8.49 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 09 37 999 99.0 99.0  4.35 11.76  8.69 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 10 07 999 99.0 99.0  3.95 10.53  8.39 339 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 10 37 999 99.0 99.0  4.28 11.76  8.93 351 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 11 07 999 99.0 99.0  3.92 11.11  8.54 342 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 11 37 999 99.0 99.0  4.08 11.76  8.73 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 12 07 999 99.0 99.0  3.46 12.50  8.40 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 12 37 999 99.0 99.0  3.85 11.76  8.86 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 13 07 999 99.0 99.0  3.97 12.50  8.86 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 13 37 999 99.0 99.0  3.60 11.76  8.48 352 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 14 07 999 99.0 99.0  3.79 11.76  8.61 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 14 37 999 99.0 99.0  3.78 11.76  8.69 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 15 07 999 99.0 99.0  3.93 11.11  8.82 351 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 15 37 999 99.0 99.0  3.76 11.76  8.71 341 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 16 07 999 99.0 99.0  3.71 11.76  8.53 334 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 16 37 999 99.0 99.0  3.42 11.76  8.27 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 17 07 999 99.0 99.0  3.81 11.76  8.81 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 17 37 999 99.0 99.0  3.69 11.11  8.45 345 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 28 18 07 999 99.0 99.0  3.62 11.11  8.82 354 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 18 37 999 99.0 99.0  3.53 11.11  8.58 358 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 19 07 999 99.0 99.0  3.62 11.11  8.53 347 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 19 37 999 99.0 99.0  3.67  9.88  8.47 355 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 20 07 999 99.0 99.0  3.81 12.50  8.63 352 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 20 37 999 99.0 99.0  3.35 11.11  8.26 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 21 07 999 99.0 99.0  3.40 11.11  8.18 351 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 21 37 999 99.0 99.0  3.42 10.53  8.15 341 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 22 07 999 99.0 99.0  3.19 11.11  7.76 355 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 22 37 999 99.0 99.0  3.56 10.53  8.30 355 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 23 07 999 99.0 99.0  3.93 10.53  8.52   5 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 28 23 37 999 99.0 99.0  3.45 11.11  8.06 348 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 00 07 999 99.0 99.0  3.76 11.11  8.33 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 00 37 999 99.0 99.0  3.43 10.53  7.96 356 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 01 07 999 99.0 99.0  3.42 11.76  8.09 348 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 01 37 999 99.0 99.0  3.45 10.53  8.03  10 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 02 07 999 99.0 99.0  3.54  9.88  7.77   6 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 02 37 999 99.0 99.0  3.59  9.88  7.87 351 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 03 07 999 99.0 99.0  4.31  9.88  8.27 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 03 37 999 99.0 99.0  3.63  9.88  7.87   5 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 04 07 999 99.0 99.0  3.77 10.53  7.93 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 04 37 999 99.0 99.0  3.40 10.53  7.49 349 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 05 07 999 99.0 99.0  3.37 11.11  7.39   5 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 05 37 999 99.0 99.0  3.18 10.53  7.34   1 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 06 07 999 99.0 99.0  3.48 11.11  7.78 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 06 37 999 99.0 99.0  3.16 10.53  7.36   5 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 07 07 999 99.0 99.0  3.32 11.76  7.67 356 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 07 37 999 99.0 99.0  3.09 10.53  7.31 358 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 08 07 999 99.0 99.0  3.27  9.88  7.52   2 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 08 37 999 99.0 99.0  3.42 11.11  7.71 355 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 09 07 999 99.0 99.0  3.06 11.11  7.20 348 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 09 37 999 99.0 99.0  3.05 11.11  7.01 358 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 10 07 999 99.0 99.0  3.41 10.53  7.47  10 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 10 37 999 99.0 99.0  3.06 11.11  7.15   3 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 11 07 999 99.0 99.0  3.34  9.88  7.48   8 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 11 37 999 99.0 99.0  3.17 11.11  7.42 359 9999.0 999.0  24.8 999.0 99.0 99.00
2015 04 29 12 07 999 99.0 99.0  3.78  9.88  7.64   8 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 12 37 999 99.0 99.0  3.35 10.53  7.67  10 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 13 07 999 99.0 99.0  3.26  9.88  7.34  20 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 13 37 999 99.0 99.0  3.37  9.88  7.27   5 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 14 07 999 99.0 99.0  3.14 10.53  7.50   1 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 14 37 999 99.0 99.0  3.00 10.53  7.13   2 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 15 07 999 99.0 99.0  3.01 11.11  7.14   9 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 15 37 999 99.0 99.0  3.36  9.88  7.41   8 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 16 07 999 99.0 99.0  2.91  9.88  6.80  34 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 16 37 999 99.0 99.0  2.83  9.09  6.95  19 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 17 07 999 99.0 99.0  2.91 10.53  6.80  20 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 17 37 999 99.0 99.0  3.34  9.88  7.39  17 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 18 07 999 99.0 99.0  3.10  9.88  7.46   2 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 18 37 999 99.0 99.0  3.41  9.88  7.39   8 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 19 07 999 99.0 99.0  2.86  9.88  6.64   5 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 19 37 999 99.0 99.0  3.20  9.88  7.24  19 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 20 07 999 99.0 99.0  2.67  9.88  6.70   9 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 29 20 37 999 99.0 99.0  2.83 11.11  6.94 348 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 21 07 999 99.0 99.0  2.81 10.53  6.77 352 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 21 37 999 99.0 99.0  2.97  9.09  6.93  17 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 22 07 999 99.0 99.0  2.79  9.88  6.72   6 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 22 37 999 99.0 99.0  2.83  9.88  6.83  19 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 23 07 999 99.0 99.0  2.78  9.09  6.76  24 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 29 23 37 999 99.0 99.0  2.93  9.88  6.85  16 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 00 07 999 99.0 99.0  3.08 10.53  7.17 359 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 00 37 999 99.0 99.0  3.11  9.88  6.92   5 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 01 07 999 99.0 99.0  3.00  9.09  6.81  30 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 01 37 999 99.0 99.0  2.95  9.88  6.76  26 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 02 07 999 99.0 99.0  3.02  9.88  7.03  26 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 02 37 999 99.0 99.0  2.89 11.11  6.82 347 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 03 07 999 99.0 99.0  2.88  9.09  6.51  29 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 03 37 999 99.0 99.0  2.53 11.11  6.51 352 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 04 07 999 99.0 99.0  2.69  9.88  6.56   9 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 04 37 999 99.0 99.0  2.90  9.09  6.92  44 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 05 07 999 99.0 99.0  2.76 11.11  7.03 355 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 05 37 999 99.0 99.0  2.78  9.09  7.10  36 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 06 07 999 99.0 99.0  2.79  9.88  7.05  36 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 06 37 999 99.0 99.0  2.96  9.09  6.95  27 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 07 07 999 99.0 99.0  2.87  9.09  6.89  30 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 08 07 999 99.0 99.0  3.00 10.53  6.99   9 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 08 37 999 99.0 99.0  2.78  9.88  6.61  17 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 09 07 999 99.0 99.0  3.01  9.09  6.97  48 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 09 37 999 99.0 99.0  3.03  9.88  6.95  20 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 10 07 999 99.0 99.0  2.96  9.09  6.80  29 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 10 37 999 99.0 99.0  2.95  9.09  6.72  40 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 11 07 999 99.0 99.0  3.18  9.09  6.93  51 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 11 37 999 99.0 99.0  2.99  9.09  6.68  46 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 12 07 999 99.0 99.0  2.93  9.09  6.68  39 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 12 37 999 99.0 99.0  3.11  9.09  6.67  39 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 13 07 999 99.0 99.0  3.31  9.88  6.69  16 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 13 37 999 99.0 99.0  3.14  9.88  6.70  24 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 14 07 999 99.0 99.0  3.03  9.09  6.63  46 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 14 37 999 99.0 99.0  3.09  9.09  6.83  50 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 15 07 999 99.0 99.0  3.34  9.09  6.98  47 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 15 37 999 99.0 99.0  3.26  9.88  6.99  34 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 16 07 999 99.0 99.0  3.27  9.88  7.07  20 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 16 37 999 99.0 99.0  3.48  9.09  6.95  47 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 17 07 999 99.0 99.0  2.99  8.33  6.69  51 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 17 37 999 99.0 99.0  3.04  9.88  6.85  40 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 18 07 999 99.0 99.0  2.97  9.09  6.90  48 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 18 37 999 99.0 99.0  3.10  9.88  6.97  36 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 19 07 999 99.0 99.0  2.96  9.09  6.89  46 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 19 37 999 99.0 99.0  2.55 10.53  6.64  16 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 20 07 999 99.0 99.0  2.82  9.88  6.94  44 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 20 37 999 99.0 99.0  2.75  9.09  6.88  53 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 21 07 999 99.0 99.0  2.63  9.88  6.65  41 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 21 37 999 99.0 99.0  2.48  9.09  6.53  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 04 30 22 07 999 99.0 99.0  2.77  9.88  6.94  30 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 22 37 999 99.0 99.0  2.61  9.88  6.74  41 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 23 07 999 99.0 99.0  2.54  9.09  6.74  48 9999.0 999.0  24.7 999.0 99.0 99.00
2015 04 30 23 37 999 99.0 99.0  2.61  9.09  6.86  57 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 00 07 999 99.0 99.0  2.39  9.09  6.41  60 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 00 37 999 99.0 99.0  2.63  9.09  6.66  58 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 01 07 999 99.0 99.0  2.41  9.88  6.48 355 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 01 37 999 99.0 99.0  2.73  9.88  6.88  34 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 02 07 999 99.0 99.0  2.45  8.33  6.29  53 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 02 37 999 99.0 99.0  2.47  9.09  6.48  53 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 03 07 999 99.0 99.0  2.30  9.09  6.38  51 9999.0 999.0  24.7 999.0 99.0 99.00
2015 05 01 03 37 999 99.0 99.0  2.43  9.88  6.49  64 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 04 07 999 99.0 99.0  2.52  9.09  6.50  65 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 04 37 999 99.0 99.0  2.52  9.88  6.61  34 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 05 07 999 99.0 99.0  2.38  9.09  6.24  55 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 05 37 999 99.0 99.0  2.58  9.88  6.55  69 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 06 07 999 99.0 99.0  2.64  9.09  6.64  62 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 06 37 999 99.0 99.0  3.06  9.09  6.71  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 07 07 999 99.0 99.0  2.95  9.88  6.72  64 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 07 37 999 99.0 99.0  2.79  9.09  6.54  58 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 08 07 999 99.0 99.0  2.74  9.09  6.47  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 08 37 999 99.0 99.0  2.68  9.09  6.35  65 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 09 07 999 99.0 99.0  2.89  9.09  6.60  51 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 09 37 999 99.0 99.0  2.71  9.09  6.70  65 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 10 07 999 99.0 99.0  2.78  9.09  6.64  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 10 37 999 99.0 99.0  2.58  9.09  6.59  68 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 11 07 999 99.0 99.0  2.63  9.88  6.59  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 11 37 999 99.0 99.0  2.61  9.09  6.70  61 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 12 07 999 99.0 99.0  2.60  9.09  6.62  58 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 12 37 999 99.0 99.0  2.43  9.88  6.49  54 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 13 07 999 99.0 99.0  2.73  9.88  6.65  71 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 13 37 999 99.0 99.0  2.69  9.09  6.43  62 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 14 07 999 99.0 99.0  2.75  9.09  6.65  51 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 14 37 999 99.0 99.0  2.58  9.88  6.33  60 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 15 07 999 99.0 99.0  2.78  9.88  6.55  69 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 15 37 999 99.0 99.0  2.70  9.09  6.41  71 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 16 07 999 99.0 99.0  2.70  9.09  6.46  61 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 16 37 999 99.0 99.0  2.74  9.09  6.65  71 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 01 17 07 999 99.0 99.0  2.60  9.88  6.22  78 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 01 17 37 999 99.0 99.0  2.66  9.09  6.41  62 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 01 18 07 999 99.0 99.0  2.68  9.88  6.47  77 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 01 18 37 999 99.0 99.0  2.74  9.09  6.22  61 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 19 07 999 99.0 99.0  2.89  9.09  6.28  64 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 19 37 999 99.0 99.0  2.58  9.09  6.05  64 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 20 07 999 99.0 99.0  2.76  9.09  6.34  71 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 20 37 999 99.0 99.0  2.62  9.09  6.11  74 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 21 07 999 99.0 99.0  2.71  9.09  6.35  69 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 21 37 999 99.0 99.0  2.67  9.88  6.34  78 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 01 22 07 999 99.0 99.0  2.57  9.88  6.21  86 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 00 07 999 99.0 99.0  2.42  9.88  6.20  75 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 00 37 999 99.0 99.0  2.23  9.09  6.40  69 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 01 07 999 99.0 99.0  2.27  9.88  6.31  68 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 01 37 999 99.0 99.0  2.43  9.09  6.27  74 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 02 07 999 99.0 99.0  2.44  9.09  6.36  61 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 02 37 999 99.0 99.0  2.44  9.88  6.36  78 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 03 07 999 99.0 99.0  2.51  9.09  6.51  68 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 03 37 999 99.0 99.0  2.34  9.09  6.21  71 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 04 07 999 99.0 99.0  2.51  9.09  6.58  58 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 04 37 999 99.0 99.0  2.37  9.09  6.41  62 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 05 07 999 99.0 99.0  2.34  9.09  6.25  68 9999.0 999.0  24.6 999.0 99.0 99.00
2015 05 02 05 37 999 99.0 99.0  2.38  9.09  6.32  72 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 06 07 999 99.0 99.0  2.41  9.09  6.39  68 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 06 37 999 99.0 99.0  2.25  9.09  6.18  68 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 07 07 999 99.0 99.0  2.25  9.09  6.12  65 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 07 37 999 99.0 99.0  2.25  9.09  6.12  72 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 08 07 999 99.0 99.0  2.41  9.09  6.45  68 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 08 37 999 99.0 99.0  2.24  9.09  6.23  78 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 09 07 999 99.0 99.0  2.30  9.88  6.33  79 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 09 37 999 99.0 99.0  2.22  9.09  6.22  71 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 10 07 999 99.0 99.0  2.17  9.09  6.16  72 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 10 37 999 99.0 99.0  2.18  9.09  6.07  61 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 11 07 999 99.0 99.0  2.16  9.09  6.21  68 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 11 37 999 99.0 99.0  2.14  9.09  6.21  71 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 12 07 999 99.0 99.0  2.11  9.09  6.29  67 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 12 37 999 99.0 99.0  2.13  9.09  6.26  67 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 13 07 999 99.0 99.0  1.97  9.09  5.98  57 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 13 37 999 99.0 99.0  2.09  9.09  5.99  68 9999.0 999.0  24.4 999.0 99.0 99.00
2015 05 02 14 07 999 99.0 99.0  2.28  9.09  6.48  71 9999.0 999.0  24.4 999.0 99.0 99.00
2015 05 02 14 37 999 99.0 99.0  2.32  9.09  6.18  75 9999.0 999.0  24.4 999.0 99.0 99.00
2015 05 02 15 07 999 99.0 99.0  2.12  9.09  6.08  62 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 15 37 999 99.0 99.0  2.17  9.09  6.15  71 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 16 07 999 99.0 99.0  2.05  9.09  5.94  79 9999.0 999.0  24.5 999.0 99.0 99.00
2015 05 02 17 07 999 99.0 99.0  2.51  9.09  6.61  69 9999.0 999.0  24.5 999.0 99.0 99.00
